id;name;slug;uic8_sncf;sncf_id;is_main_station;parent_station_id
4533;Le Verdeau;le-verdeau;87157941;FRJAC;f;
4534;Les Chabannes;les-chabannes;87157958;FRJAD;f;
4535;Montboucher;montboucher;87157867;FRJAE;f;
4536;Panazol;panazol;87157974;FRJAF;f;
4537;Pontarion;pontarion;87157859;FRJAG;f;
4538;La Bernerie-en-Retz Centre;la-bernerie-en-retz-centre;87110262;FRJAI;t;4608
4540;Jarville-la-Malgrange;jarville-la-malgrange;87141010;FRJAM;f;
4541;Montgaillard (Haute Garonne);montgaillard-haute-garonne;87455006;FRJAQ;f;
4542;Les Moutiers-en-Retz Centre;les-moutiers-en-retz-centre;87110254;FRJAR;t;5124
4543;St-Christophe-sur-le-Nais;st-christophe-sur-le-nais;87110338;FRJBA;f;
4544;Royères;royeres;87157966;FRJBJ;f;
4545;Sauviat-sur-Vige;sauviat-sur-vige;87157875;FRJBK;f;
4546;Candé;cande;87151167;FRJBL;f;
4547;Monnaie Jean-Baptiste Moreau;monnaie-jean-baptiste-moreau;87427393;FRJBM;f;4762
4549;Cocheren Village;cocheren-village;;FRJBP;f;
4550;Ferney Centre;ferney-centre;87157669;FRJBQ;t;4849
4551;Le Châtelard Frontière;le-chatelard-frontiere;87151589;FRJBR;t;4621
4552;Ouge;ouge;87151761;FRJBS;f;
4553;St-Romain-Lachalm;st-romain-lachalm;87630236;FRJBT;f;
4554;St-Didier-en-Velay;st-didier-en-velay;87630251;FRJBU;f;
4555;St-Pal-de-Mons;st-pal-de-mons;87630244;FRJBV;f;
4556;St-Loup-sur-Semouse;st-loup-sur-semouse;87185330;FRJBW;f;
4558;Lyon St-Exupéry TGV;lyon-st-exupery-tgv;87762906;FRJDQ;f;10799
4561;Noailles Bourg;noailles-bourg;87444992;FRJEA;f;
4562;Meymac Bourg;meymac-bourg;87450064;FRJEB;f;4720
4564;La Baule-Escoublac;la-baule-escoublac;87481754;FRJEE;t;4613
4568;Jussey;jussey;;FRJLO;f;
4569;Jussey Centre;jussey-centre;87320408;FRJSS;f;4568
4570;Juan-les-Pins;juan-les-pins;87757666;FRJLP;f;
4571;Joué-lès-Tours;joue-les-tours;87571885;FRJLT;t;4580
4572;Job;job;87731695;FRJOB;f;
4573;Josselin;josselin;87322008;FRJOS;f;
4575;Juvisy;juvisy;87496695;FRJSH;f;
4577;Mantes-la-Jolie;mantes-la-jolie;87514596;FRJSW;f;
4578;Conflans-Fin-d’Oise;conflans-fin-doise;;FRJSX;f;
4580;Joué-lès-Tours;joue-les-tours;;FRJTL;f;
4582;St-Julien-en-St-Alban;st-julien-en-st-alban;87336982;FRJUL;f;
4583;Fréjus;frejus;;FRJUS;f;
4585;Penhoët;penhoet;87321745;FRKHF;f;
4586;Kalhausen;kalhausen;87193664;FRKHS;f;
4587;St-Jean-de-Monts Esplanade de la Mer;st-jean-de-monts-esplanade-de-la-mer;87359356;FRKJI;f;
4588;St-Jean-de-Monts Gare Routière;st-jean-de-monts-gare-routiere;87320713;FRKJY;f;
4589;Barbâtre La Fosse;barbatre-la-fosse;;FRKLM;f;
4591;Beauvoir-sur-Mer St-Nicolas;beauvoir-sur-mer-st-nicolas;87320739;FRKML;f;
4593;Krimmeri—Meinau;krimmeri-meinau;87338525;FRKRI;f;
4594;Les Aubrais;les-aubrais;87543017;FRLAB;f;
4595;Langres;langres;87142091;FRLAG;t;5032
4596;Lannion;lannion;87473223;FRLAI;f;
4597;La Frayère;la-frayere;;FRLAJ;f;
4598;Lamballe;lamballe;87473108;FRLAM;f;
4600;Laqueuille;laqueuille;87641274;FRLAQ;f;
4602;Troyes Lombards;troyes-lombards;87139667;FRLBD;f;5342
4604;Albi;albi;;FRLBI;f;
4605;Albi Montplaisir;albi-montplaisir;87442830;FRUGZ;f;4604
4606;Albi Halte Routière;albi-halte-routiere;87440354;FRUAQ;f;4604
4607;L’Arbresle;larbresle;87721431;FRLBL;f;
4608;La Bernerie-en-Retz;la-bernerie-en-retz;;FRLBN;f;
4609;Le Bosquet;;;FRLBO;f;
4610;Le Bois-Plage-en-Ré Marché;le-bois-plage-en-re-marche;87321885;FRLBP;f;
4611;La Bastide—St-Laurent-les-Bains;la-bastide-st-laurent-les-bains;87775171;FRLBS;f;
4612;Le Buisson;le-buisson;87595751;FRLBU;f;
4613;La Baule;la-baule;;FRLBY;f;
4614;La Baule-les-Pins;la-baule-les-pins;87481697;FRXBP;f;4613
4615;Mareuil-sur-Lay;mareuil-sur-lay;87334029;FRLCE;f;
4616;Lille CHR;lille-chr;87109306;FRLCH;f;4652
4617;La Couarde Marché;la-couarde-marche;87321877;FRLCM;f;
4618;Luçon;lucon;87486258;FRLCN;f;
4619;Lacanau Océan;lacanau-ocean;87324061;FRLCO;f;
4620;La Chapelle-St-Mesmin;la-chapelle-st-mesmin;87543371;FRLCS;f;
4621;Le Châtelard;le-chatelard;;FRLCT;f;
4623;Le Côteau;le-coteau;87726828;FRLCU;f;
4626;Lourdes;lourdes;87671339;FRLDE;f;
4628;La Douzillère;la-douzillere;87009696;FRLDZ;f;
4629;Lesseux—Frapelle;lesseux-frapelle;87144329;FRLEF;f;
4630;Le Havre;le-havre;;FRLEH;f;
4631;Le Havre Graville;le-havre-graville;87413203;FRLHG;f;4630
4633;L’Estaque;lestaque;87751602;FRLES;f;
4636;Lentilly—Charpenay;lentilly-charpenay;87566919;FRLFJ;f;
4638;La Flotte Port;la-flotte-port;87321943;FRLFP;f;
4640;Bologne;bologne;;FRLGE;f;
4641;Bologne Salle des Fêtes;bologne-salle-des-fetes;87107425;FRLGM;f;4640
4642;Langres Gendarmerie;langres-gendarmerie;87338129;FRLGG;f;5032
4643;Longuyon;longuyon;87194274;FRLGN;t;5693
4644;St-Léger;st-leger;;FRLGR;f;
4646;St-Hilaire-la-Gravelle;st-hilaire-la-gravelle;87309765;FRLGV;f;
4647;Gex;gex;;FRLGX;f;
4648;Gex Vertes Campagnes;gex-vertes-campagnes;87556910;FRXVC;f;4647
4649;Angoulins-sur-Mer;angoulins-sur-mer;87485102;FRLHM;f;
4650;Libercourt;libercourt;87345256;FRLIB;f;
4651;Limoges;limoges;;FRLIG;f;
4652;Lille;lille;;FRLIL;f;
4653;Lille-Europe;lille-europe;87223263;FRLLE;f;4652
4654;Livron;livron;87761247;FRLIV;f;
4657;St-Laurent—Fouras;st-laurent-fouras;87485136;FRLLD;f;
4658;Coullons;coullons;87314534;FRLLS;f;
4660;La Madeleine;la-madeleine;87286187;FRLMA;f;
4661;Le Mans;le-mans;;FRLME;f;
4663;Locminé;locmine;87003483;FRLMN;f;
4664;Le Monastier;le-monastier;87783308;FRLMR;f;
4665;Limoux;limoux;;FRLMX;f;
4666;Lunéville;luneville;87141150;FRLNE;t;9346
4667;Lanuejouls;lanuejouls;87157024;FRLNJ;f;
4668;Longages—Noé;longages-noe;87611053;FRLNN;f;
4670;Lannemezan;lannemezan;87671123;FRLNZ;f;
4671;Montluçon;montlucon;;FRLOM;f;
4672;Montluçon;montlucon;87641001;FRMCU;t;4671
4673;Longueville;longueville;87116137;FRLON;f;
4674;Lourches;lourches;87343475;FRLOU;f;
4675;Lozanne;lozanne;87721423;FRLOZ;f;
4676;Lyon Part-Dieu;lyon-part-dieu;87723197;FRLPD;t;4718
4677;Lyon Perrache;lyon-perrache;87722025;FRLPE;f;4718
4678;Toulouse Gallieni Canceropôle;toulouse-gallieni-canceropole;87497461;FRLPF;f;5306
4679;La Pauline—Hyères;la-pauline-hyeres;87755314;FRLPH;f;
4680;La Possonnière;la-possonniere;87484337;FRLPO;f;
4681;Le Palais;le-palais;;FRLPS;f;
4682;La Poterie;la-poterie;87334508;FRLPT;f;
4683;Le Puy-en-Velay;le-puy-en-velay;87734699;FRLPY;t;5009
4686;La Roche-sur-Foron;la-roche-sur-foron;87746305;FRLRF;f;
4687;La Rochelle Ville;la-rochelle-ville;87485003;FRLRH;t;5085
4688;La Membrolle-sur-Choisille;la-membrolle-sur-choisille;87571513;FRLRL;f;
4690;Lorient;lorient;87476002;FRLRT;f;
4691;Lirey La Chapelle;lirey-la-chapelle;;FRLRY;f;
4692;Lury-sur-Arnon;lury-sur-arnon;87317701;FRLSA;f;
4694;Lusigny-sur-Barse;lusigny-sur-barse;;FRLSL;f;
4695;Lusigny-sur-Barse RN19;lusigny-sur-barse-rn19;87279950;FRPAP;f;4694
4696;Lusigny-sur-Barse Centre;lusigny-sur-barse-centre;87215988;FRYSC;t;4694
4697;Lison;lison;87447219;FRLSN;f;
4698;Les Sables-d’Olonne;les-sables-dolonne;87486449;FRLSO;f;
4699;Lyon St-Paul;lyon-st-paul;87721159;FRLSP;f;4718
4701;La Souterraine;la-souterraine;87592378;FRLST;f;
4702;La Source Université;la-source-universite;87137455;FRLSU;f;4894
4703;Lichtenberg;lichtenberg;87110643;FRLTB;f;
4704;Les Fontinettes;les-fontinettes;87317305;FRLTS;f;
4706;La Chapelle-St-Luc;la-chapelle-st-luc;87139519;FRLUC;f;
4707;Lucé;luce;87394015;FRLUE;f;
4708;Ludon;ludon;;FRLUN;f;
4710;Lure;lure;87185249;FRLUR;f;
4711;Lutterbach;lutterbach;87182667;FRLUT;f;
4713;Lalevade-d’Ardèche;lalevade-dardeche;;FRLVD;f;
4714;Laval;laval;;FRLVR;f;
4715;Longwy;longwy;87194001;FRLWY;t;5702
4716;St-Lyé-la-Forêt Mairie;st-lye-la-foret-mairie;;FRLYE;f;
4717;Lyon Gorge de Loup;lyon-gorge-de-loup;87721175;FRLYL;f;4718
4718;Lyon;lyon;;FRLYS;f;
4719;Millau;millau;87783001;FRMAU;f;
4720;Meymac;meymac;;FRMAY;f;
4721;Meymac;meymac;87594275;FRMYC;t;4720
4722;Miramas;miramas;87753004;FRMAZ;f;
4723;Marseille Blancarde;marseille-blancarde;87751081;FRMBC;f;4790
4725;Monbalen;monbalen;87134411;FRMBL;f;
4728;Mouchard;mouchard;87718833;FRMCD;f;
4729;Montchanin;montchanin;87694307;FRMCH;f;
4730;St-Martin-de-Crau;st-martin-de-crau;87753681;FRMCR;f;
4731;Morcenx;morcenx;87673103;FRMCX;f;
4732;Machy;machy;87139873;FRMCY;f;
4733;Montoir-de-Bretagne;montoir-de-bretagne;87481713;FRMDB;f;
4735;Montaigut-en-Combraille;montaigut-en-combraille;87327601;FRMEC;f;
4737;Melun;melun;87682005;FRMEL;f;
4738;Mende;mende;87783605;FRMEN;f;
4740;Mézidon;mezidon;87444208;FRMEZ;f;
4741;Font-Romeu;font-romeu;;FRMFL;f;
4742;Font-Romeu Ville;font-romeu-ville;87002261;FRMFV;f;4741
4743;Font-Romeu-Odeillo-Via;font-romeu-odeillo-via;87784819;FRQZF;t;4741
4744;Magneux—Courlandon;magneux-courlandon;87400986;FRMGN;f;
4745;Galimas;galimas;87134395;FRMGS;f;
4746;Margaux;margaux;;FRMGU;f;
4748;Margut Village;margut-village;87112714;FRMGV;f;4789
4749;Mesgrigny;mesgrigny;87139550;FRMGY;f;
4750;Mehun-sur-Indre;mehun-sur-indre;87279174;FRMHI;f;
4751;Mohon;mohon;87172155;FRMHN;f;
4752;Chaumont Hôpital;chaumont-hopital;87107417;FRMHT;f;4767
4753;Mulhouse;mulhouse;;FRMLH;f;
4754;Montluçon Rimard;montlucon-rimard;87323675;FRMLR;f;4671
4755;Monsempron-Libos;monsempron-libos;87586453;FRMLS;f;
4756;Mâcon—Loché TGV;macon-loche-tgv;87725705;FRMLT;f;5041
4757;Marne-la-Vallée—Chessy;marne-la-vallee-chessy;87111849;FRMLV;t;4819
4759;Montmélian;montmelian;87741181;FRMML;f;
4760;Mont-sur-Meurthe;mont-sur-meurthe;87141143;FRMMT;t;4812
4762;Monnaie;monnaie;;FRMNA;f;
4764;Le Ménilot;le-menilot;87214940;FRMNL;f;
4766;Mennessis;mennessis;87296434;FRMNS;f;
4767;Chaumont;chaumont;;FRMNT;f;
4768;Chaumont Quartier Foch;chaumont-quartier-foch;87215061;FRTQF;f;4767
4769;Chaumont;chaumont;87142000;FRXCW;t;4767
4770;Chaumont Gendarmerie;chaumont-gendarmerie;87217042;FRTGD;f;4767
4771;Marnaval Église;marnaval-eglise;87107508;FRMNV;f;
4773;Marnay-sur-Marne;marnay-sur-marne;87215038;FRMNY;f;
4774;Moirans;moirans;;FRMOA;f;
4775;Mondoubleau Station Service;mondoubleau-station-service;87332635;FRMOB;f;4776
4776;Mondoubleau;mondoubleau;;FRMOC;f;
4778;Mommenheim;mommenheim;87212142;FRMOH;f;
4779;Molsheim;molsheim;87214577;FRMOL;f;
4782;Moret—Veneux-les-Sablons;moret-veneux-les-sablons;87682278;FRMOR;f;
4784;Motteville;motteville;87411280;FRMOT;f;
4785;Aéroport Marseille-Provence Bus;aeroport-marseille-provence-bus;87337493;FRMPA;f;
4786;Montpellier St-Roch;montpellier-st-roch;87773002;FRMPL;f;22598
4787;Paris-Gare-Montparnasse-3-Vaugirard;paris-gare-montparnasse-3-vaugirard;;FRMPV;f;4916
4788;Morée Salle des Fêtes;moree-salle-des-fetes;87453399;FRMRD;f;
4789;Margut;margut;;FRMRG;f;
4790;Marseille;marseille;;FRMRS;f;
4791;Marseille St-Charles;marseille-st-charles;87751008;FRMSC;t;4790
4793;Méreau;mereau;87309773;FRMRU;f;
4794;Merrey;merrey;87142406;FRMRY;f;
4795;Mouans-Sartoux;mouans-sartoux;87401323;FRMSE;f;
4796;Moulis—Listrac;moulis-listrac;;FRMSL;f;
4797;Mont-St-Michel;mont-st-michel;87321992;FRMSM;f;
4798;Masseret;masseret;;FRMSR;f;
4800;Moussey;moussey;87139824;FRMSY;f;
4802;Gudmont Centre;gudmont-centre;87107458;FRMTC;f;5551
4803;Montdidier;montdidier;87313346;FRMTD;t;17476
4804;Mantes-la-Jolie;mantes-la-jolie;87381509;FRMTE;f;
4805;Montréjeau—Gourdan-Polignan;montrejeau-gourdan-polignan;87611152;FRMTJ;f;
4806;Montélimar;montelimar;;FRMTL;f;
4807;Montélimar;montelimar;87764001;FRXMK;t;4806
4810;Morteau;morteau;87718619;FRMTO;f;
4811;Montereau;montereau;87682302;FRMTU;f;
4812;Mont-sur-Meurthe;mont-sur-meurthe;;FRMTV;f;
4813;Montbazens;montbazens;87157016;FRMTZ;f;
4814;Malaunay—Le Houlme;malaunay-le-houlme;87411256;FRMUA;f;
4815;Munster Badischhof;munster-badischhof;87386540;FRMUB;f;4816
4816;Munster;munster;;FRMUN;f;
4817;Munster;munster;87182394;FRMUS;t;4816
4819;Marne-la-Vallée;marne-la-vallee;;FRMVL;f;
4821;Minversheim;minversheim;87006247;FRMVM;f;
4822;Morlaix;morlaix;87474338;FRMXN;f;
4823;Montieramey;montieramey;87279943;FRMYE;f;
4824;Magny-Fouchard;magny-fouchard;87215939;FRMYF;f;
4825;Méry-sur-Cher;mery-sur-cher;87312546;FRMYH;f;
4826;Méry-sur-Seine;mery-sur-seine;;FRMYS;f;
4827;Metz;metz;;FRMZM;f;
4828;Metz Nord;metz-nord;87192070;FRMZN;f;4827
4829;Castres;castres;87615468;FRMZQ;f;10612
4832;Château-du-Loir;chateau-du-loir;;FRNAF;f;
4833;St-Benoît-la-Forêt Hôpital;st-benoit-la-foret-hopital;87453373;FRNBM;f;
4834;Benet;benet;;FRNBT;f;
4836;Nice;nice;;FRNCE;f;
4837;Nice St-Augustin;nice-st-augustin;87756254;FRNSA;f;4836
4838;Nice Riquier;nice-riquier;87756353;FRNRI;f;4836
4839;Nice Ville;nice-ville;87756056;FRNIC;t;4836
4840;Nice St-Roch;nice-st-roch;87756007;FRNSR;f;4836
4842;Neufchâteau;neufchateau;87141291;FRNCH;f;
4843;Annecy;annecy;87746008;FRNCY;f;
4845;Cenon;cenon;87420596;FRNEA;f;
4846;Niversac;niversac;87595512;FRNEC;f;
4847;Novéant;noveant;87192427;FRNEN;f;
4848;Neussargues;neussargues;87645507;FRNEU;f;
4849;Ferney;ferney;;FRNEY;f;
4850;Ingersheim;ingersheim;87303875;FRNGE;f;
4851;Niherne—Surins;niherne-surins;87216663;FRNHR;f;
4853;Niort;niort;87485300;FRNIT;f;
4854;Naves Lycée Agricole;naves-lycee-agricole;87311407;FRNLA;f;4870
4855;Nevers Le Banlay;nevers-le-banlay;87559070;FRNLB;f;4857
4856;Fromentine—La Barre-de-Monts;fromentine-la-barre-de-monts;87320747;FRNLE;f;
4857;Nevers;nevers;;FRNLO;f;
4858;Nevers;nevers;87696005;FRNVS;t;4857
4859;Noirmoutier-en-l’Île;noirmoutier-en-lile;87320762;FRNML;f;
4862;Charbonnières-les-Bains;charbonnieres-les-bains;;FRNRS;f;
4863;Nogent-sur-Seine De Gaulle;nogent-sur-seine-de-gaulle;87216150;FRNSG;f;4864
4864;Nogent-sur-Seine;nogent-sur-seine;;FRNSL;f;
4865;Nogent-sur-Seine Théâtre;nogent-sur-seine-theatre;87216168;FRNST;f;4864
4866;Nantes;nantes;87481002;FRNTE;t;5317
4868;Fronville;fronville;;FRNVI;f;
4869;Fronville Mairie;fronville-mairie;;FRVIL;f;4868
4870;Naves;naves;;FRNVL;f;
4873;Nexon;nexon;87592725;FRNXN;f;
4874;Neuvy-Pailloux Bourg;neuvy-pailloux-bourg;87310862;FRNYP;f;
4875;Montaulin Mairie;montaulin-mairie;;FROAP;f;
4876;Aubenas;aubenas;;FROBA;f;
4877;Aubenas Place de la Paix;aubenas-place-de-la-paix;87337089;FROBP;f;4876
4879;Aubenas;aubenas;87764753;FROBS;t;4876
4881;Obermodern;obermodern;87213165;FROBM;f;
4882;Le Luc;le-luc;87458984;FROCW;f;
4883;Brignoles;brignoles;87458992;FROCX;t;9134
4884;St-Maximin;st-maximin;87459008;FROCY;f;
4885;Forcalquier;forcalquier;87459016;FROCZ;f;
4888;Orléans Gare Routière;orleans-gare-routiere;87137448;FROGR;f;4894
4889;Orges;orges;87215533;FROGS;f;
4890;Ostricourt;ostricourt;87345249;FROIC;f;
4891;Oissel;oissel;87411207;FROIL;f;
4893;Houlgate;houlgate;;FROLG;f;
4894;Orléans;orleans;;FROLS;f;
4895;Le Caoulet;le-caoulet;87124040;FROLT;f;
4896;Le Caoulet Station;le-caoulet-station;87465575;FROLU;f;
4897;Le Caoulet Pharmacie;le-caoulet-pharmacie;87465567;FROLV;f;
4898;Bajamont;bajamont;87465583;FROLW;f;
4900;Fromy;fromy;87112342;FROMY;f;
4901;Onville;onville;87192435;FRONV;f;
4902;Orchies;orchies;87286583;FRORC;f;
4907;Ors;ors;87295667;FRORS;f;
4908;Costaros;costaros;87453654;FROSO;f;
4909;Ossès—St-Martin-d’Arrossa;osses-st-martin-darrossa;87673707;FROSS;f;
4910;Charost;charost;87304659;FROST;f;
4911;Coursan-en-Othe;coursan-en-othe;87139907;FROTH;f;
4912;Massabrac Tuileries;massabrac-tuileries;;FROUN;f;
4913;Oyonnax;oyonnax;87743534;FROYO;f;
4914;Port-d’Atelier-Amance;port-datelier-amance;87185108;FRPAA;f;
4915;Longchamp-sur-Aujon;longchamp-sur-aujon;87215574;FRPAJ;f;
4916;Paris;paris;;FRPAR;f;
4917;Paris-Gare-de-Bercy;paris-gare-de-bercy;87686667;FRPBE;f;4916
4919;Paris-Gare-de-l’Est;paris-gare-de-lest;87113001;FRPST;f;4916
4920;Paris-Gare-Montparnasse;paris-gare-montparnasse;87391003;FRPMO;f;4916
4921;Paris-Austerlitz;paris-austerlitz;87547000;FRPAZ;f;4916
4922;Paris-Gare-du-Nord;paris-gare-du-nord;87271007;FRPNO;f;4916
4923;Paris-Gare-St-Lazare;paris-gare-st-lazare;87384008;FRPSL;f;4916
4924;Paris-Gare-de-Lyon;paris-gare-de-lyon;87686006;FRPLY;f;4916
4926;Parthenay;parthenay;87487173;FRPAY;f;
4927;Largentière Garage des Rancs;largentiere-garage-des-rancs;87764829;FRPBI;f;
4929;Pouzauges Centre;pouzauges-centre;87333005;FRPBM;f;5018
4932;Ker-Lann;ker-lann;87159947;FRPBS;f;
4933;Ahun;ahun;87445015;FRPBW;f;
4934;St-Martial—Le Mont;st-martial-le-mont;87445023;FRPBY;f;
4935;Fourneaux;fourneaux;87445031;FRPBZ;f;
4936;St-Quentin-la-Tour;st-quentin-la-tour;87445429;FRPCJ;f;
4938;Pontchâteau;pontchateau;87481846;FRPCT;f;
4940;Port-de-Bouc;port-de-bouc;87753459;FRPDB;f;
4941;Montreuil-Bellay;montreuil-bellay;;FRPDC;f;
4942;Luz-St-Sauveur;luz-st-sauveur;87666834;FRPDE;f;
4943;Pontivy Douric;pontivy-douric;87414227;FRPDI;f;9399
4945;Pont-de-Dore;pont-de-dore;87734459;FRPDO;f;
4946;Persan—Beaumont;persan-beaumont;;FRPEB;f;
4947;Picon-Busserine;picon-busserine;87759290;FRPEI;f;4790
4948;Marseille St-Antoine;marseille-st-antoine;87751826;FRPEJ;f;4790
4949;St-Joseph-le-Castellas;st-joseph-le-castellas;87759316;FRPEK;f;4790
4951;Pierrefitte-Nestalas;pierrefitte-nestalas;87671750;FRPFN;f;
4952;Le Puy-en-Velay Lafayette;le-puy-en-velay-lafayette;87024380;FRPFY;f;5009
4953;Dives;dives;;FRPGE;f;
4954;Dives-sur-Mer—Port-Guillaume;dives-sur-mer-port-guillaume;87337378;FRPGU;f;4953
4955;Perpignan;perpignan;87784009;FRPGF;f;
4956;Poitiers Gare Routière;poitiers-gare-routiere;87202481;FRPGR;f;4964
4957;Périgueux;perigueux;;FRPGX;f;
4958;Perrigny-sur-Loire;perrigny-sur-loire;87282335;FRPGY;f;
4959;Phalsbourg;phalsbourg;87319129;FRPHB;f;
4960;Apach;apach;;FRPHC;f;
4963;Privas;privas;;FRPIB;f;
4964;Poitiers;poitiers;87575001;FRPIS;t;5001
4966;Les Vans;les-vans;87555797;FRPJO;f;
4967;Pleumeur-Bodou;pleumeur-bodou;;FRPLB;f;
4970;Ploërmel;ploermel;87322966;FRPLL;f;
4971;Paray-le-Monial;paray-le-monial;87694687;FRPLM;f;
4972;Pont-sur-Seine;pont-sur-seine;;FRPLO;f;
4973;Pont-sur-Seine Place St-Martin;pont-sur-seine-place-st-martin;87216143;FRPSM;f;4972
4974;Pont-sur-Seine Fleming;pont-sur-seine-fleming;87216135;FRPSN;t;4972
4975;Plouaret—Trégor;plouaret-tregor;87473181;FRPLT;f;
4976;Palluau;palluau;;FRPLU;f;
4979;Plomodiern;plomodiern;;FRPMD;f;
4980;Pamiers;pamiers;87611343;FRPMS;f;
4981;Rouilly—St-Loup La Guérade;rouilly-st-loup-la-guerade;87280016;FRPNA;t;5087
4984;St-Pierre-d’Oléron;st-pierre-doleron;87347013;FRPOE;f;
4987;Les Portes-en-Ré;les-portes-en-re;87321794;FRPOR;f;
4988;Epoisses;epoisses;87713271;FRPOS;f;
4990;Pontivy Napoléon;pontivy-napoleon;87414243;FRPPO;f;9399
4992;Pradons;pradons;87336933;FRPRA;f;
4993;Pradelles;pradelles;87453670;FRPRD;f;
4994;Perros-Guirec;perros-guirec;87338301;FRPRR;t;9273
4998;Portet—St-Simon;portet-st-simon;87611400;FRPSS;f;
4999;Précy-sous-Thil;precy-sous-thil;87002352;FRPTH;f;
5000;Pontarlier;pontarlier;87715003;FRPTL;f;
5001;Poitiers;poitiers;;FRPTR;f;
5002;Futuroscope;futuroscope;87324095;FRTGO;f;5001
5006;Pau;pau;;FRPUF;f;
5007;Pau Ville;pau-ville;87448902;FRUJO;f;5006
5008;Puyoô;puyoo;87672279;FRPUO;f;
5009;Le Puy-en-Velay;le-puy-en-velay;;FRPUY;f;
5010;Pont-la-Ville;pont-la-ville;87215541;FRPVL;f;
5011;Pont-l’Évêque;pont-leveque;87444349;FRPVQ;f;
5012;Capvern;capvern;;FRPVR;f;
5013;Capvern-les-Bains;capvern-les-bains;87445890;FRVLB;f;5012
5014;St-Privat;st-privat;87337030;FRPVT;f;
5015;Parempuyre;parempuyre;;FRPYE;f;
5016;Pagny-sur-Meuse;pagny-sur-meuse;87175828;FRPYM;f;
5017;Pyrénées-2000;pyrenees-2000;87003491;FRPYR;f;
5018;Pouzauges;pouzauges;;FRPZG;f;
5019;Le Pouzin Centre;le-pouzin-centre;87764407;FRPZN;f;
5021;Aime-la-Plagne;aime-la-plagne;87741769;FRQAI;f;
5022;Amiens;amiens;87313874;FRQAM;f;10605
5023;Lasseran;lasseran;87617191;FRQBB;f;
5024;St-Jean-le-Comtal;st-jean-le-comtal;87617183;FRQBC;f;
5025;Labejan;labejan;87617175;FRQBD;f;
5026;Miramont-d’Astarac;miramont-dastarac;87617167;FRQBE;f;
5027;Joyeuse;joyeuse;87555805;FRQBG;f;
5028;Bourg-St-Maurice;bourg-st-maurice;87741793;FRQBM;f;
5029;Besançon;besancon;;FRQBQ;f;
5030;La Courtine;la-courtine;87445254;FRQCD;f;
5031;Moutier-Rozeille;moutier-rozeille;87445049;FRQCE;f;
5032;Langres;langres;;FRQGS;f;
5033;Langres La Maladière;langres-la-maladiere;87217059;FRUGS;f;5032
5034;Langres St-Gilles;langres-st-gilles;87216093;FRZGS;f;5032
5035;Langres Bel Air;langres-bel-air;87216101;FRWGS;f;5032
5036;Langres Boulière;langres-bouliere;87216077;FRVGS;f;5032
5037;Les Cauquillous;les-cauquillous;87328021;FRQLS;f;
5038;Moûtiers—Salins;moutiers-salins;87741728;FRQMU;f;
5039;Annemasse;annemasse;87745497;FRQNJ;f;
5041;Mâcon;macon;;FRQNX;f;
5042;Arras;arras;87342014;FRQRV;f;
5043;Château-Renault;chateau-renault;;FRQTV;f;
5044;Château-Renault Place Jean Jaurès;chateau-renault-place-jean-jaures;87422402;FRRRC;f;5043
5045;Château-Renault Salle des Fêtes;chateau-renault-salle-des-fetes;87422394;FRTTR;f;5043
5046;La Valbonne;la-valbonne;87723577;FRQVI;f;
5047;Aix-en-Provence Centre;aix-en-provence-centre;87751404;FRQXB;f;
5048;Troyes;troyes;87118000;FRQYR;t;5342
5049;Montlouis;montlouis;87571273;FRQZE;f;
5050;La Villeneuve-au-Chêne;la-villeneuve-au-chene;;FRRAP;f;
5053;St-André-les-Vergers Reine Blanche;st-andre-les-vergers-reine-blanche;87139683;FRRBH;t;5127
5054;Bazancourt;bazancourt;87171462;FRRBO;f;
5055;Rennes;rennes;;FRRBW;f;
5060;Rochefort;rochefort;87485144;FRRCO;f;
5063;Crancey RN;crancey-rn;87216184;FRRCY;t;5089
5066;Montrabé Mairie;montrabe-mairie;;FRRDD;f;
5067;Carignan Rue de la Paix;carignan-rue-de-la-paix;87112326;FRRDP;f;5076
5068;Bridore;bridore;87280065;FRRDR;f;
5069;Rodez;rodez;87613422;FRRDZ;f;
5072;Barberey;barberey;;FRREY;f;
5073;Barberey Centre Commercial;barberey-centre-commercial;87139527;FRSLP;f;5072
5074;Ruffec (Indre);ruffec-indre;;FRRFC;f;
5076;Carignan;carignan;;FRRGN;f;
5077;We;we;87112334;FRWWE;f;5076
5079;Les Granges;les-granges;87139584;FRRGS;f;
5082;Ria;ria;87784660;FRRIA;f;
5083;Azay-le-Rideau;azay-le-rideau;;FRRID;f;
5084;Riom—Châtel-Guyon;riom-chatel-guyon;87734053;FRRIO;t;10635
5085;La Rochelle;la-rochelle;;FRRLE;f;
5086;La Rochelle Porte Dauphine;la-rochelle-porte-dauphine;87437798;FRXSR;f;5085
5087;Rouilly—St-Loup;rouilly-st-loup;;FRRLP;f;
5088;Rouilly—St-Loup D21;rouilly-st-loup-d21;87216010;FRRSL;f;5087
5089;Crancey;crancey;;FRRLY;f;
5090;Rémilly;remilly;87192237;FRRMI;f;
5092;Romilly-sur-Seine;romilly-sur-seine;;FRRMY;f;
5093;Romilly-sur-Seine Atelier SNCF;romilly-sur-seine-atelier-sncf;87216119;FRRSA;f;5092
